weather,temperature,pollution,Facilities
,,,34220900
,,,2304495
,,,489534
,,,76526
,,,2687955
,,,3804080
,,,3638720
,,,2242245
,,,1983700
,,,22990736
4.0,10.0,155.0,126951654
,,,44903
,,,3266880
,,,343537
,,,187829
,,,27021895
,,,22776030
,,,551286
,,,254644
,,,5271330
,,,104248
,,,2139615
,,,82170
,,,126907
,,,696204
,,,714630
,,,285105
,,,869425
,,,37642990
,,,921798
,,,244767
4.0,10.0,155.0,306104
,,,2150364
,,,5706120
,,,166083
,,,43824
,,,2910976
,,,100098
,,,1345347
,,,2479625
,,,24427657
,,,150337485
,,,44903
,,,12865
,,,5880384
,,,62250
,,,375658
,,,24672165
,,,10628814
,,,254644
,,,3514220
,,,1283769
,,,121844
,,,696204
,,,238210
,,,285105
,,,173885
4.0,10.0,155.0,37642990
,,,460899
,,,76526
,,,5375910
,,,1426530
,,,166083
,,,204512
,,,2183232
,,,1793796
,,,1983700
4.0,10.0,155.0,27301499
4.0,10.0,155.0,170382483
,,,12865
,,,323036
,,,3266880
,,,106240
,,,16448110
4.0,10.0,155.0,12147216
,,,183762
,,,2635665
,,,928272
,,,570210
,,,1043310
,,,51331350
,,,1843596
,,,734301
,,,3225546
,,,2377550
,,,166083
,,,64325
,,,64823
,,,1455488
,,,1345347
,,,1983700
,,,21553815
,,,197109147
,,,161518
,,,138942
,,,5227008
4.0,10.0,155.0,687074
,,,187829
,,,28196760
,,,19739226
,,,551286
,,,12299770
,,,1711692
,,,126907
,,,696204
,,,285105
,,,347770
,,,42776125
,,,460899
,,,244767
,,,1612773
,,,1426530
,,,64325
,,,204512
,,,2910976
,,,18094
,,,1487775
,,,12932289
,,,223835811
,,,161518
,,,138942
,,,3266880
,,,187829
,,,17622975
,,,18220824
,,,367524
,,,1757110
,,,2995461
,,,232068
,,,347770
,,,39354035
,,,1382697
,,,244767
,,,76526
,,,2687955
,,,3328570
,,,190402
,,,102256
,,,1455488
,,,1793796
,,,495925
,,,18679973
,,,150337485
,,,161518
,,,277884
,,,4573632
,,,16448110
,,,12147216
,,,183762
,,,9664105
,,,1711692
,,,928272
,,,238210
,,,285105
4.0,10.0,155.0,521655
,,,53042395
,,,921798
,,,489534
,,,2687955
,,,2853060
,,,95201
,,,43824
,,,2183232
,,,100098
,,,1345347
,,,3471475
,,,15806131
4.0,10.0,155.0,203790813
,,,19972705
,,,10628814
,,,183762
,,,11421215
,,,2139615
,,,121844
,,,696204
,,,2620310
,,,285105
,,,347770
,,,39354035
,,,1843596
,,,244767
,,,537591
,,,1902040
,,,166083
,,,95201
,,,2910976
,,,67313
,,,896898
,,,2479625
,,,21553815
,,,120269988
,,,1960128
,,,212480
,,,18797840
,,,25812834
,,,6149885
,,,855846
,,,464136
,,,521655
,,,25665675
,,,1843596
,,,229578
,,,2687955
,,,4279590
,,,166083
,,,285603
,,,87648
,,,1455488
,,,448449
,,,991850
,,,17243052
,,,140314986
,,,5227008
,,,751316
,,,424960
,,,9398920
,,,21257628
,,,918810
,,,254644
,,,5271330
,,,1283769
,,,928272
,,,952840
,,,570210
,,,347770
,,,29087765
,,,921798
,,,244767
,,,229578
,,,2150364
,,,3804080
,,,166083
,,,2183232
,,,2242245
4.0,10.0,148.0,495925
,,,22990736
,,,123610821
,,,44903
,,,151641
,,,65736
,,,211982
,,,5880384
,,,424960
,,,9398920
,,,4555206
,,,551286
,,,763932
,,,8785550
,,,104248
,,,855846
,,,464136
,,,476420
,,,1425525
4.0,10.0,148.0,34220900
,,,921798
,,,153052
,,,1612773
,,,951020
,,,166083
,,,95201
,,,64823
,,,4366464
,,,67313
,,,1345347
,,,1487775
,,,24427657
,,,96884157
,,,151641
,,,161518
,,,3266880
,,,187829
,,,11748650
,,,12147216
,,,30295
,,,6149885
,,,855846
,,,253814
,,,696204
,,,1710630
,,,173885
,,,11977315
,,,1612773
,,,4755100
,,,332166
,,,160854
,,,64823
,,,43824
,,,3638720
,,,2690694
,,,1983700
,,,20116894
,,,96884157
,,,5880384
,,,375658
,,,318720
,,,9398920
4.0,10.0,145.0,10628814
,,,183762
,,,509288
,,,9664105
,,,104248
,,,855846
,,,464136
,,,1191050
,,,285105
,,,173885
,,,41065080
,,,2304495
,,,489534
,,,153052
,,,2687955
,,,3328570
,,,190402
,,,3638720
,,,896898
,,,1983700
,,,20116894
,,,80179992
,,,11760768
,,,187829
,,,7049190
,,,12147216
,,,367524
,,,9664105
,,,1711692
,,,232068
,,,238210
,,,570210
,,,30798810
,,,921798
,,,244767
,,,382630
,,,3763137
,,,4755100
,,,402135
,,,4366464
,,,2242245
,,,3967400
,,,15806131
,,,113588322
,,,11760768
,,,343537
,,,563487
,,,212480
,,,16448110
,,,37960050
,,,30295
,,,254644
,,,11421215
,,,104248
,,,2567538
,,,82170
,,,126907
,,,1160340
,,,476420
,,,570210
,,,46198215
,,,2765394
,,,489534
,,,2150364
,,,5230610
,,,166083
,,,95201
,,,102256
,,,80427
,,,87648
,,,10916160
,,,67313
,,,2690694
,,,7934800
,,,87565
,,,27301499
4.0,9.0,145.0,126951654
,,,161518
,,,7187136
,,,751316
,,,212480
,,,14098380
,,,24294432
,,,254644
,,,13178325
,,,521240
,,,2995461
,,,82170
,,,253814
,,,2088612
,,,952840
,,,1710630
,,,42776125
4.0,9.0,145.0,4148091
,,,489534
,,,76526
,,,1075182
,,,8559180
,,,166083
,,,285603
,,,160854
,,,306768
,,,4366464
,,,100098
,,,134626
,,,3139143
,,,3471475
,,,87565
,,,24427657
,,,98438
,,,110247489
,,,151641
,,,323036
,,,9147264
,,,1030611
,,,31125
,,,1126974
,,,531200
,,,4699460
,,,22776030
,,,183762
,,,1018576
,,,10542660
,,,104248
,,,2567538
,,,253814
,,,928272
,,,1905680
,,,1140420
,,,173885
,,,47909260
,,,6913485
,,,489534
,,,765260
,,,2687955
,,,3804080
,,,996498
,,,73621
,,,95201
,,,204512
,,,262944
,,,10916160
,,,100098
,,,67313
,,,3587592
,,,8926650
,,,34486104
,,,147657
,,,93543324
,,,134709
,,,323036
,,,9147264
,,,1030611
,,,31125
,,,1314803
,,,27888
,,,12923515
,,,40996854
4.0,9.0,145.0,1102572
,,,30295
,,,15813990
,,,208496
,,,5135076
,,,82170
,,,126907
,,,2320680
,,,1429260
,,,2280840
,,,695540
,,,29087765
,,,5991687
,,,1223835
,,,229578
,,,4838319
,,,11412240
,,,1162581
,,,95201
,,,80427
,,,131472
,,,12371648
,,,100098
,,,134626
,,,41500
,,,55859
,,,4036041
,,,7934800
,,,175130
,,,27301499
,,,98438
,,,114540
,,,136974153
,,,89806
,,,32868
,,,807590
,,,48389
,,,101592
,,,211982
,,,277884
,,,12414144
,,,1030611
,,,751316
,,,55776
,,,12923515
,,,57699276
,,,735048
,,,509288
,,,11421215
,,,625488
,,,6846768
,,,82170
,,,487376
,,,380721
,,,1160340
,,,1905680
,,,3706365
,,,521655
,,,65019710
4.0,9.0,145.0,7374384
,,,1468602
,,,76526
,,,2687955
,,,5230610
,,,498249
,,,147242
,,,190402
,,,160854
,,,262944
,,,10188416
,,,400392
,,,67313
,,,41500
,,,8520531
,,,10414425
,,,87565
,,,25864578
,,,98438
,,,114540
,,,170382483
,,,35192
,,,32868
,,,484554
,,,48389
,,,101592
,,,2988
,,,15681024
,,,343537
,,,2066119
,,,318720
,,,21147570
2.0,9.0,142.0,54662472
,,,735048
,,,254644
,,,12299770
,,,312744
,,,5562999
,,,121844
,,,126907
,,,2088612
,,,1905680
4.0,9.0,142.0,4276575
,,,1043310
,,,75285980
2.0,9.0,142.0,7374384
,,,734301
,,,229578
,,,7526274
,,,7608160
,,,1826913
,,,294484
,,,380804
,,,64325
,,,204512
,,,241281
,,,194469
,,,306768
,,,12371648
,,,200196
,,,134626
,,,5381388
,,,12398125
,,,262695
,,,35923025
,,,207131646
,,,179612
,,,151641
,,,12865
,,,65736
,,,646072
,,,182434
,,,138942
2.0,9.0,142.0,24828288
,,,1030611
,,,1126974
,,,318720
,,,15273245
,,,74401698
,,,1470096
,,,2546440
2.0,9.0,142.0,18449655
,,,312744
,,,12409767
,,,82170
,,,121844
,,,126907
,,,1624476
,,,4525990
,,,4276575
,,,1738850
,,,94107475
,,,15670566
,,,2447670
,,,994838
,,,6451092
,,,13314280
,,,2159079
,,,147242
,,,380804
,,,64325
,,,204512
,,,241281
,,,129646
,,,219120
,,,27654272
,,,400392
,,,41500
,,,55859
,,,9417429
,,,12894050
,,,87565
,,,50292235
,,,57270
2.0,9.0,142.0,257244141
,,,89806
,,,151641
,,,131472
,,,484554
,,,48389
,,,50796
,,,273651
,,,277884
,,,25481664
,,,3091833
,,,62250
,,,2253948
,,,212480
,,,27021895
,,,80475306
,,,918810
,,,30295
,,,3310372
,,,31627980
,,,625488
,,,8130537
,,,82170
,,,121844
,,,2784816
,,,4049570
,,,6557415
,,,1043310
,,,116351060
,,,11522475
,,,979068
,,,459156
,,,8601456
,,,20446930
,,,1826913
,,,476005
,,,102256
,,,241281
,,,262944
,,,32748480
,,,800784
,,,223436
,,,15247266
,,,18094
,,,21324775
,,,175130
,,,63224524
,,,49219
,,,220494978
,,,89806
,,,12865
2.0,9.0,142.0,32868
,,,646072
,,,193556
,,,50796
,,,211982
,,,456085
,,,416826
,,,35935680
,,,4465981
,,,31125
,,,1878290
,,,1062400
,,,32896220
,,,122990562
,,,1102572
,,,30295
,,,4328948
,,,28113760
,,,208496
,,,15405228
,,,164340
,,,243688
,,,253814
,,,4641360
,,,5002410
,,,9693570
,,,2086620
,,,116351060
,,,21201354
,,,1713369
,,,688734
,,,20428458
,,,24251010
,,,3155577
,,,368105
,,,952010
,,,192975
,,,102256
,,,562989
,,,324115
,,,482064
2.0,9.0,142.0,31292992
,,,400392
,,,134626
,,,41500
,,,335154
,,,14350368
,,,75198
,,,28763650
,,,262695
,,,84778339
,,,147657
2.0,9.0,142.0,247221642
,,,314321
,,,909846
,,,12865
,,,131472
,,,969108
,,,96778
,,,89142
,,,2988
,,,635946
2.0,9.0,142.0,364868
,,,416826
,,,53576832
,,,1717685
,,,93375
,,,2629606
,,,27888
,,,531200
,,,45819735
,,,139692984
2.0,9.0,142.0,1653858
,,,60590
,,,3565016
,,,43049195
,,,729736
,,,16688997
,,,82170
,,,243688
,,,634535
,,,4409292
,,,7146300
,,,13685040
,,,3825470
2.0,9.0,142.0,162549275
,,,22584051
,,,4650573
,,,994838
,,,22578822
2.0,9.0,142.0,42795900
,,,4318158
,,,761608
,,,321625
,,,511280
,,,241281
,,,518584
,,,482064
,,,28382016
,,,900882
,,,124500
,,,502731
,,,14798817
,,,102256
,,,37599
,,,18094
2.0,9.0,142.0,32731050
,,,350260
,,,90526023
,,,49219
,,,57270
,,,290652471
,,,17596
,,,179612
,,,303282
,,,65736
,,,969108
,,,145167
,,,152388
,,,5976
,,,635946
,,,273651
,,,694710
,,,54230208
,,,3435370
,,,62250
,,,2629606
,,,27888
,,,1381120
2.0,9.0,142.0,55218655
2.0,9.0,142.0,130582572
,,,2572668
,,,4583592
,,,44806305
,,,1250976
,,,14977305
,,,493020
,,,365532
,,,761442
,,,10210992
,,,11195870
,,,15110565
,,,3477700
,,,148860915
,,,26271243
,,,3181971
,,,994838
,,,23654004
,,,35663250
,,,1992996
,,,147242
,,,666407
,,,64325
,,,920304
,,,80427
,,,194469
,,,613536
,,,32748480
,,,600588
,,,166000
,,,446872
,,,15695715
,,,51128
,,,54282
,,,36202525
,,,262695
2.0,9.0,142.0,106332154
,,,147657
2.0,9.0,142.0,394218294
,,,35192
,,,269418
,,,606564
,,,25730
,,,32868
,,,1130626
,,,290334
,,,101592
,,,89142
,,,1271892
,,,91217
,,,694710
,,,50963328
,,,3435370
,,,62250
,,,2629606
,,,1381120
,,,55218655
,,,129064170
,,,2388906
,,,5347524
,,,42170640
,,,729736
2.0,9.0,139.0,24819534
,,,410850
,,,243688
,,,1015256
,,,7194108
,,,9766610
2.0,9.0,139.0,12544620
,,,2434390
2.0,9.0,139.0,201903310
,,,24888546
,,,4405806
,,,1453994
,,,20428458
,,,41369370
,,,2823411
,,,220863
,,,1237613
,,,128650
,,,204512
,,,160854
,,,129646
,,,745008
,,,38570432
,,,600588
,,,67313
,,,373500
,,,446872
,,,18834858
,,,37599
,,,36188
,,,40169925
,,,525390
2.0,9.0,139.0,90526023
,,,393752
,,,380854962
,,,404127
,,,303282
,,,51460
,,,65736
,,,1453662
,,,193556
,,,203184
2.0,9.0,139.0,29880
,,,267426
,,,1271892
,,,182434
,,,1250478
2.0,9.0,139.0,75138240
,,,2404759
,,,31125
,,,4695725
,,,55776
,,,1912320
,,,48169465
,,,153358602
,,,3675240
,,,60590
,,,3819660
,,,57984630
,,,1146728
2.0,9.0,139.0,26103303
,,,14442
,,,164340
,,,121844
,,,761442
2.0,9.0,139.0,10675128
,,,16198280
,,,18816930
,,,5042665
,,,188214950
,,,22123152
,,,6608709
,,,918312
,,,20428458
,,,50879570
,,,5646822
,,,147242
,,,1047211
,,,257300
,,,920304
,,,648230
,,,613536
,,,47303360
,,,1101078
,,,67313
,,,124500
,,,726167
,,,17937960
,,,37599
,,,72376
,,,41657700
,,,437825
,,,100584470
,,,147657
2.0,9.0,139.0,427626624
,,,404127
,,,454923
,,,12865
,,,98604
,,,2422770
,,,145167
,,,50796
,,,534852
,,,73704
,,,635946
,,,972594
,,,86245632
,,,3091833
,,,5259212
,,,27888
,,,1381120
2.0,9.0,139.0,56393520
2.0,9.0,139.0,182208240
,,,4042764
,,,4838236
,,,43927750
,,,938232
2.0,9.0,139.0,26531226
,,,14442
,,,575190
,,,731064
,,,634535
,,,11835468
,,,15245440
,,,24519030
,,,3303815
2.0,9.0,139.0,208747490
,,,31802031
,,,7832544
,,,1224416
2.0,9.0,139.0,24729186
2.0,9.0,139.0,57536710
,,,2159079
,,,73621
,,,761608
,,,192975
,,,409024
,,,402135
,,,583407
,,,832656
,,,59675008
,,,800784
,,,124500
,,,782026
2.0,9.0,139.0,28700736
,,,51128
,,,50088425
,,,175130
,,,117827522
,,,147657
,,,447671622
,,,70384
,,,493933
,,,606564
,,,32868
,,,1292144
,,,145167
,,,203184
,,,29880
,,,423964
,,,91217
,,,555768
,,,88205760
,,,2061222
,,,6761844
,,,55776
,,,956160
,,,56393520
2.0,9.0,139.0,206502672
,,,3675240
,,,4583592
,,,65891625
2.0,9.0,139.0,1355224
,,,24819534
,,,575190
,,,365532
,,,126907
,,,9050652
2.0,9.0,139.0,13339760
,,,19387140
,,,3303815
,,,256656750
,,,31341132
,,,10035447
,,,1760098
,,,17202912
,,,57536710
,,,2491245
,,,73621
,,,476005
,,,385950
2.0,9.0,139.0,511280
,,,643416
,,,907522
2.0,9.0,139.0,1051776
,,,50214336
,,,1101078
,,,207500
,,,614449
,,,20180205
,,,51128
,,,150396
,,,18094
,,,56039525
,,,700520
,,,133633653
,,,98438
,,,57270
,,,604690773
,,,17596
,,,314321
,,,151641
,,,98604
,,,1292144
,,,48389
,,,152388
,,,89640
,,,267426
,,,2119820
,,,91217
,,,416826
,,,92779392
,,,2404759
,,,93375
,,,5071383
,,,55776
,,,1912320
2.0,9.0,139.0,81065685
,,,224723496
,,,3675240
,,,30295
,,,6111456
,,,50077635
,,,1772216
2.0,9.0,139.0,40224762
,,,246510
,,,243688
,,,380721
,,,13227876
,,,15960070
,,,21382875
,,,4347125
2.0,9.0,139.0,239546300
2.0,9.0,139.0,28575738
,,,10524981
,,,2066202
2.0,9.0,139.0,27954732
,,,68948950
,,,2159079
,,,147242
,,,1332814
,,,257300
,,,409024
,,,241281
,,,907522
,,,964128
,,,68407936
,,,800784
,,,269252
,,,290500
,,,614449
,,,19283307
,,,51128
,,,75198
,,,36188
,,,52568050
,,,350260
,,,140818258
,,,541409
,,,171810
,,,584645775
,,,224515
,,,151641
,,,12865
,,,230076
,,,1938216
,,,48389
,,,50796
,,,29880
,,,2988
,,,1059910
,,,182434
,,,138942
,,,90165888
,,,4465981
,,,155625
,,,4507896
,,,27888
,,,1168640
,,,66967305
2.0,9.0,140.0,206502672
,,,3123954
,,,60590
,,,5602168
,,,67648735
,,,1146728
,,,28242918
,,,328680
,,,121844
,,,634535
,,,12763740
,,,15721860
,,,22808400
,,,7303170
,,,242968390
,,,29036637
,,,10524981
,,,1300942
2.0,9.0,140.0,21503640
2.0,10.0,140.0,71326500
,,,1992996
,,,73621
,,,761608
,,,128650
,,,818048
,,,482562
,,,777876
2.0,10.0,140.0,1139424
,,,58947264
,,,1601568
,,,403878
,,,249000
,,,446872
2.0,9.0,140.0,17041062
,,,153384
,,,36188
,,,55047675
,,,262695
2.0,9.5,140.0,130759811
,,,98438
,,,229080
,,,557919111
,,,17596
,,,538836
,,,758205
,,,25730
,,,98604
,,,1453662
,,,96778
,,,101592
,,,29880
,,,89142
,,,1271892
,,,273651
,,,277884
,,,61417344
,,,2404759
,,,3193093
,,,111552
,,,1806080
,,,56393520
,,,182208240
,,,4226526
,,,90885
,,,5856812
,,,50956190
,,,938232
,,,29098764
,,,1068210
,,,243688
,,,507628
,,,9282720
,,,15960070
,,,18816930
,,,4521010
,,,246390480
,,,34567425
,,,8566845
,,,1683572
,,,20966049
,,,57536710
,,,1992996
,,,294484
,,,666407
,,,128650
,,,613536
,,,402135
,,,648230
,,,876480
,,,56036288
,,,1101078
,,,471191
,,,207500
,,,502731
,,,25113144
,,,51128
,,,37599
,,,72376
,,,31739200
,,,525390
,,,125012127
,,,344533
,,,57270
,,,541214946
,,,17596
,,,449030
,,,151641
,,,131472
,,,1776698
,,,96778
,,,152388
,,,178284
,,,1059910
,,,277884
,,,55536960
,,,1717685
,,,124500
,,,4507896
,,,55776
,,,956160
,,,64617575
,,,203465868
,,,3123954
,,,60590
,,,3565016
,,,46563415
,,,938232
,,,35517609
,,,82170
,,,243688
,,,253814
,,,9978924
,,,10243030
2.0,10.0,140.0,13114830
,,,6259860
2.0,10.0,140.0,224146895
,,,21201354
2.0,10.0,140.0,7587777
,,,1607046
3.0,10.0,140.0,23116413
2.0,10.0,140.0,71802010
3.0,10.0,140.0,2325162
,,,73621
,,,285603
,,,64325
,,,715792
,,,643416
,,,777876
,,,525888
3.0,10.0,140.0,48758848
,,,1601568
,,,41500
,,,391013
,,,20180205
,,,51128
,,,37599
,,,28267725
,,,875650
,,,140818258
,,,49219
,,,621394938
,,,493933
,,,303282
,,,65736
,,,1453662
,,,193556
,,,101592
,,,89142
,,,73704
,,,91217
,,,416826
,,,57497088
,,,3435370
,,,62250
,,,5822699
,,,956160
,,,66967305
2.0,10.0,140.0,217131486
,,,2021382
,,,30295
,,,3819660
,,,44806305
,,,625488
,,,26103303
2.0,10.0,140.0,575190
,,,609220
,,,126907
,,,8122380
,,,12625130
,,,13399935
2.0,10.0,140.0,4347125
,,,232702120
,,,29497536
2.0,10.0,140.0,5140107
,,,994838
,,,20428458
,,,58963240
,,,2159079
,,,220863
,,,190402
,,,409024
,,,562989
,,,842699
,,,394416
,,,50214336
,,,1501470
,,,134626
,,,124500
,,,335154
,,,11211225
,,,37599
,,,72376
,,,34218825
,,,350260
2.0,10.0,140.0,153750547
,,,246095
,,,57270
,,,641439936
,,,17596
,,,449030
,,,131472
,,,1130626
,,,145167
,,,152388
,,,267426
,,,73704
,,,1059910
,,,694710
,,,56190336
,,,2748296
,,,3944409
,,,83664
,,,1487360
,,,65792440
,,,224723496
,,,2756430
,,,4328948
,,,37777865
,,,1146728
,,,29098764
,,,739530
,,,487376
,,,634535
,,,6265836
,,,15007230
,,,14255250
,,,3825470
2.0,11.0,140.0,246390480
,,,28575738
,,,6853476
,,,1607046
,,,16665321
2.0,11.0,140.0,58012220
,,,2657328
,,,666407
,,,613536
,,,241281
,,,583407
,,,613536
,,,55308544
,,,1401372
,,,403878
,,,166000
,,,335154
,,,14350368
,,,204512
,,,18094
,,,30251425
,,,700520
,,,153750547
,,,147657
2.0,11.0,140.0,678189099
,,,314321
,,,909846
,,,32868
,,,1130626
,,,241945
,,,50796
,,,29880
,,,178284
,,,2988
,,,847928
,,,273651
,,,1111536
,,,54230208
,,,2404759
,,,93375
,,,7137502
,,,55776
,,,637440
,,,69317035
,,,209539476
,,,2205144
,,,60590
,,,4328948
,,,55348965
,,,1146728
,,,35945532
,,,14442
,,,739530
,,,243688
,,,380721
,,,8818584
,,,13577970
,,,10548885
,,,3477700
,,,256656750
,,,28575738
,,,5629641
,,,1836624
,,,13439775
,,,48026510
,,,2989494
,,,73621
,,,476005
,,,613536
,,,884697
,,,259292
,,,832656
,,,48758848
,,,1201176
,,,269252
,,,249000
,,,782026
,,,14798817
,,,51128
,,,37599
,,,18094
,,,37690300
,,,87565
,,,150876705
,,,196876
,,,57270
,,,755028258
,,,17596
,,,493933
,,,151641
,,,32868
,,,1453662
,,,96778
,,,50796
,,,29880
,,,5976
,,,423964
,,,182434
,,,416826
2.0,11.0,143.0,69257856
,,,2748296
,,,31125
,,,4507896
2.0,11.0,143.0,111552
,,,1593600
,,,63442710
2.0,11.0,143.0,214094682
2.0,11.0,143.0,4226526
,,,30295
2.0,11.0,143.0,2801084
2.0,11.0,143.0,54470410
,,,625488
,,,29098764
,,,821700
,,,121844
,,,634535
,,,6497904
,,,15960070
2.0,11.0,143.0,18816930
,,,3303815
2.0,11.0,143.0,273767200
,,,30419334
,,,5384874
,,,1607046
,,,14514957
2.0,11.0,143.0,53732630
,,,2491245
,,,761608
,,,128650
,,,1124816
,,,321708
,,,518584
,,,1007952
,,,66224704
,,,2302254
,,,269252
,,,249000
,,,446872
,,,17489511
,,,153384
,,,36188
,,,42649550
,,,350260
,,,136507495
,,,196876
,,,714938262
,,,17596
,,,314321
,,,151641
,,,12865
2.0,11.0,143.0,98604
,,,1453662
,,,193556
,,,253980
,,,29880
,,,89142
,,,635946
,,,456085
,,,555768
,,,50963328
,,,3778907
,,,62250
,,,6386186
,,,195216
,,,849920
,,,76366225
,,,221686692
,,,3491478
,,,3819660
,,,48320525
,,,1355224
,,,31666302
,,,14442
,,,739530
,,,243688
,,,634535
,,,5105496
2.0,12.0,143.0,14054390
,,,13114830
,,,2956045
,,,256656750
,,,34106526
2.0,11.0,143.0,5140107
,,,1147890
,,,17740503
,,,48026510
,,,2491245
,,,147242
,,,856809
,,,128650
,,,204512
,,,723843
,,,453761
,,,657360
,,,63313728
,,,2602548
,,,269252
,,,166000
,,,614449
,,,21525552
,,,72376
2.0,11.0,143.0,42649550
,,,612955
,,,153750547
,,,344533
,,,57270
2.0,11.5,143.0,711597429
,,,449030
,,,454923
,,,197208
,,,646072
,,,290334
,,,101592
,,,29880
,,,89142
,,,211982
,,,277884
,,,65337600
,,,3091833
,,,124500
,,,6386186
,,,27888
2.0,13.0,143.0,956160
,,,70491900
2.0,13.0,143.0,241425918
,,,4961574
,,,30295
,,,6875388
,,,51834745
,,,938232
,,,28242918
,,,28884
,,,246510
,,,121844
,,,634535
,,,6729972
,,,13577970
,,,13685040
,,,4868780
2.0,13.0,143.0,236124210
,,,27653940
,,,4405806
,,,1683572
,,,23654004
,,,54208140
,,,3985992
,,,147242
,,,571206
,,,64325
,,,511280
,,,402135
,,,583407
,,,657360
,,,57491776
,,,1501470
,,,403878
,,,166000
,,,782026
,,,12556572
,,,112797
,,,18094
,,,38682150
,,,700520
,,,160935152
,,,393752
,,,57270
2.0,13.0,143.0,758369091
,,,35192
,,,314321
,,,454923
,,,12865
,,,131472
,,,807590
,,,241945
,,,152388
,,,89640
,,,5976
,,,1271892
,,,182434
,,,277884
,,,57497088
,,,2748296
,,,62250
,,,4883554
,,,27888
,,,743680
2.0,13.0,143.0,77541090
,,,258128340
,,,5696622
,,,121180
,,,6111456
,,,57984630
,,,1146728
2.0,13.0,143.0,27814995
,,,903870
,,,487376
,,,380721
,,,8354448
2.0,13.0,143.0,13577970
,,,11974410
,,,4173240
,,,254945705
,,,25810344
,,,5140107
,,,1836624
,,,18278094
,,,61340790
,,,2491245
,,,809831
,,,761608
,,,613536
,,,723843
2.0,13.0,143.0,583407
,,,964128
,,,80051840
,,,2302254
,,,740443
,,,249000
,,,726167
,,,17041062
,,,51128
,,,75198
,,,72376
,,,53063975
,,,525390
,,,133633653
,,,196876
,,,114540
2.0,13.0,143.0,838549083
,,,449030
,,,454923
,,,1292144
,,,48389
,,,101592
,,,73704
,,,635946
,,,91217
,,,138942
,,,61417344
,,,3091833
,,,124500
,,,6198357
,,,223104
,,,1699840
,,,75191360
2.0,13.0,143.0,232315506
,,,4226526
,,,60590
,,,6111456
,,,58863185
,,,1667968
2.0,13.0,143.0,38085147
,,,1232550
,,,609220
,,,634535
,,,6033768
,,,13816180
,,,14540355
,,,4173240
,,,280611380
,,,28114839
,,,6608709
,,,1224416
,,,18278094
,,,48026510
,,,2989494
,,,294484
,,,856809
,,,128650
,,,306768
,,,482562
,,,259292
,,,832656
,,,61858240
,,,3203136
,,,403878
,,,456500
,,,670308
,,,21077103
,,,255640
,,,187995
,,,18094
2.0,13.0,143.0,59511000
,,,437825
,,,196858177
,,,98438
,,,57270
2.0,13.0,143.0,795118254
,,,17596
,,,359224
,,,758205
,,,484554
,,,193556
,,,152388
,,,89142
,,,2988
,,,635946
,,,273651
,,,416826
,,,54883584
,,,2061222
,,,186750
,,,5259212
,,,83664
,,,2337280
,,,97513795
,,,220168290
,,,4042764
,,,90885
,,,5347524
,,,65013070
,,,1563720
2.0,13.0,143.0,33377994
,,,739530
,,,243688
,,,1142163
2.0,14.0,143.0,8818584
,,,15960070
,,,16250985
,,,4347125
2.0,13.5,143.0,261789885
,,,32262930
,,,5140107
,,,459156
,,,22041231
,,,48026510
2.0,14.0,143.0,2325162
,,,294484
,,,1428015
,,,128650
,,,204512
,,,402135
,,,518584
,,,569712
2.0,14.0,143.0,70591168
2.0,13.0,143.0,2001960
,,,403878
,,,332000
,,,279295
,,,14350368
,,,255640
,,,300792
,,,54282
,,,41657700
,,,788085
,,,150876705
,,,246095
,,,171810
2.0,13.0,143.0,888661578
,,,449030
,,,909846
,,,131472
,,,969108
,,,290334
,,,29880
,,,89142
,,,1059910
,,,91217
,,,416826
,,,60763968
,,,5496592
,,,7888818
,,,111552
,,,2018560
2.0,14.0,143.0,89289740
2.0,14.0,143.0,230797104
,,,4042764
,,,60590
,,,4838236
,,,62377405
,,,1563720
,,,36801378
,,,328680
,,,126907
2.0,14.0,143.0,7658244
2.0,14.0,143.0,17389330
,,,12544620
,,,3477700
2.0,14.0,143.0,314832280
,,,28575738
,,,8566845
,,,1147890
2.0,14.0,143.0,27954732
,,,56585690
,,,2989494
,,,147242
,,,2760829
,,,64325
,,,511280
,,,965124
,,,324115
,,,1007952
,,,74229888
,,,1601568
,,,605817
,,,558590
,,,14798817
,,,51128
,,,225594
,,,54282
,,,39674000
,,,612955
2.0,14.0,143.0,145129021
,,,49219
,,,958819071
,,,35192
,,,404127
,,,454923
,,,12865
,,,131472
,,,1938216
,,,145167
,,,50796
,,,59760
,,,356568
,,,635946
,,,364868
,,,555768
2.0,14.0,146.0,56843712
,,,3778907
,,,6949673
,,,83664
,,,956160
,,,104562985
2.0,14.0,146.0,247499526
,,,3491478
,,,2037152
,,,62377405
,,,1042480
,,,34233840
,,,410850
,,,1218440
,,,253814
,,,6729972
,,,15960070
,,,13685040
,,,5390435
2.0,14.0,146.0,284033470
2.0,14.0,146.0,31341132
,,,6363942
,,,2066202
,,,23116413
,,,43746920
,,,2325162
,,,220863
,,,666407
,,,1329328
,,,643416
,,,777876
,,,788832
,,,72046656
,,,400392
,,,673130
,,,83000
,,,558590
,,,14350368
,,,51128
,,,37599
,,,36188
2.0,14.0,146.0,51080275
,,,788085
